scientificName	year	month	day	decimalLatitude	decimalLongitude	url	kingdom	phylum	class	order	family	genus	vernacularName	country
Amanita rubescens	2022.0	9.0	12.0	53.05	6.3	https://observation.org/photos/57960279.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['blusher'#'eurasian blusher']"	Netherlands
Amanita muscaria	2020.0	10.0	5.0	51.5	6.2	https://observation.org/photos/31281671.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['euro-asian fly agaric'#'fly agaric'#'fly amanita']"	Netherlands
Amanita pantherinoides	2023.0	1.0	16.0	37.903688	-122.704144	https://inaturalist-open-data.s3.amazonaws.com/photos/252364098/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['western american false panther'#'western panther']"	United States
Amanita flavoconia	2017.0	7.0	7.0	41.3588	-80.103	https://inaturalist-open-data.s3.amazonaws.com/photos/13088156/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['yellow patches'#'yellow dust amanita'#'yellow spotted amanita']"	United States
Amanita jacksonii	2018.0	6.0	10.0	32.791594	-80.197544	https://inaturalist-open-data.s3.amazonaws.com/photos/19488808/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""jackson's slender caesar""#'american slender caesar'#""american caesar's mushroom""#""jackson's amanita""]"	United States
Amanita xanthocephala	2023.0	8.0	18.0	-37.736222	145.495987	https://inaturalist-open-data.s3.amazonaws.com/photos/311484466/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['vermilion amanita']	Australia
Amanita velatipes	2021.0	10.0	23.0	42.711921	-83.131767	https://inaturalist-open-data.s3.amazonaws.com/photos/240687111/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['great funnel-veil amanita']	United States
Amanita rubescens	2019.0	9.0	21.0	40.613153	-80.010069	https://inaturalist-open-data.s3.amazonaws.com/photos/52056905/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['blusher'#'eurasian blusher']"	United States
Amanita persicina	2019.0	12.0	30.0	31.910962	-92.7761	https://inaturalist-open-data.s3.amazonaws.com/photos/58780028/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['peach-col'#'ed fly agaric']"	United States
Leratiomyces ceres	2020.0	1.0	26.0	37.802053	-122.431953	https://inaturalist-open-data.s3.amazonaws.com/photos/60351556/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Leratiomyces	"['redlead roundhead'#'chip cherries'#'red roundhead']"	United States
Amanita parcivolvata	2012.0	8.0	5.0	40.8255	-75.4212	https://inaturalist-open-data.s3.amazonaws.com/photos/13065897/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""false caesar's mushroom""#'ringless false fly agaric']"	United States
Amanita wellsii	2021.0	9.0	25.0	43.81862	-70.264062	https://inaturalist-open-data.s3.amazonaws.com/photos/159755742/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Amanita pantherinoides	2023.0	10.0	23.0	47.020078	-122.929978	https://inaturalist-open-data.s3.amazonaws.com/photos/330271989/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['western american false panther'#'western panther']"	United States
Amanita rubescens	2013.0	7.0	20.0	42.442778	1.645546	https://observation.org/photos/80949303.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['blusher'#'eurasian blusher']"	Spain
Amanita pantherina	2019.0	10.0	24.0	52.05	5.2	https://observation.org/photos/23830659.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['panthercap'#'european panther']"	Netherlands
Amanita wellsii	2022.0	9.0	13.0	43.1855	-71.693245	https://inaturalist-open-data.s3.amazonaws.com/photos/230223966/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Amanita wellsii	2022.0	9.0	13.0	43.1855	-71.693245	https://inaturalist-open-data.s3.amazonaws.com/photos/230220488/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Amanita wellsii	2022.0	9.0	13.0	43.1855	-71.693245	https://inaturalist-open-data.s3.amazonaws.com/photos/230223718/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Leratiomyces ceres	2023.0	7.0	29.0	37.919243	-122.303757	https://inaturalist-open-data.s3.amazonaws.com/photos/305101474/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Leratiomyces	"['redlead roundhead'#'chip cherries'#'red roundhead']"	United States
Amanita velatipes	2020.0	9.0	12.0	35.97294	-90.717255	https://inaturalist-open-data.s3.amazonaws.com/photos/95072455/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['great funnel-veil amanita']	United States
Amanita parcivolvata	2022.0	6.0	16.0	34.79891	-85.432209	https://inaturalist-open-data.s3.amazonaws.com/photos/206601732/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""false caesar's mushroom""#'ringless false fly agaric']"	United States
Amanita muscaria	2023.0	10.0	22.0	54.93496	-2.734112	https://inaturalist-open-data.s3.amazonaws.com/photos/329981392/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['euro-asian fly agaric'#'fly agaric'#'fly amanita']"	United Kingdom
Amanita wellsii	2022.0	10.0	18.0	38.622442	-76.804633	https://inaturalist-open-data.s3.amazonaws.com/photos/238157311/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Amanita wellsii	2022.0	10.0	18.0	38.622442	-76.804633	https://inaturalist-open-data.s3.amazonaws.com/photos/238290370/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Amanita wellsii	2022.0	10.0	18.0	38.622442	-76.804633	https://inaturalist-open-data.s3.amazonaws.com/photos/238157338/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['salmon amanita']	United States
Amanita cokeri	2023.0	10.0	12.0	38.816753	-75.873467	https://inaturalist-open-data.s3.amazonaws.com/photos/341310035/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""coker's amanita""]"	United States
Amanita cokeri	2023.0	10.0	12.0	38.816753	-75.873467	https://inaturalist-open-data.s3.amazonaws.com/photos/341310015/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""coker's amanita""]"	United States
Amanita aprica	2021.0	6.0	13.0	44.51979	-122.001525	https://inaturalist-open-data.s3.amazonaws.com/photos/144229993/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['sunshine amanita']	United States
Leratiomyces ceres	2023.0	7.0	2.0	-37.68782	144.90567	https://inaturalist-open-data.s3.amazonaws.com/photos/295901407/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Leratiomyces	"['redlead roundhead'#'chip cherries'#'red roundhead']"	Australia
Leratiomyces ceres	2020.0	1.0	19.0	34.089576	-118.250971	https://inaturalist-open-data.s3.amazonaws.com/photos/178917701/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Leratiomyces	"['redlead roundhead'#'chip cherries'#'red roundhead']"	United States
Amanita xanthocephala	2024.0	8.0	24.0	-36.428028	141.754823	https://inaturalist-open-data.s3.amazonaws.com/photos/423678661/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['vermilion amanita']	Australia
Amanita muscaria	2022.0	10.0	17.0	52.8	6.35	https://observation.org/photos/59669423.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['euro-asian fly agaric'#'fly agaric'#'fly amanita']"	Netherlands
Leratiomyces ceres	2021.0	12.0	5.0	38.56576	-121.421187	https://inaturalist-open-data.s3.amazonaws.com/photos/172347779/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Leratiomyces	"['redlead roundhead'#'chip cherries'#'red roundhead']"	United States
Amanita regalis	2022.0	7.0	8.0	55.134449	59.631645	https://inaturalist-open-data.s3.amazonaws.com/photos/212455262/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['king of sweden amanita'#'royal fly agaric']"	Russia
Amanita velatipes	2023.0	6.0	16.0	35.359274	-80.916467	https://inaturalist-open-data.s3.amazonaws.com/photos/295853188/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['great funnel-veil amanita']	United States
Amanita frostiana	2021.0	8.0	2.0	43.801947	-69.852797	https://inaturalist-open-data.s3.amazonaws.com/photos/178660770/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""frost's amanita""]"	United States
Amanita frostiana	2024.0	7.0	22.0	48.59738	-91.408142	https://inaturalist-open-data.s3.amazonaws.com/photos/411907018/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""frost's amanita""]"	Canada
Amanita cokeri	2016.0	10.0	15.0	30.590821	-94.345264	https://inaturalist-open-data.s3.amazonaws.com/photos/5273331/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""coker's amanita""]"	United States
Amanita augusta	2021.0	1.0	30.0	38.271472	-122.645172	https://inaturalist-open-data.s3.amazonaws.com/photos/115697167/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['majestic amanita'#'western yellow-veiled amanita']"	United States
Amanita crenulata	2021.0	9.0	26.0	41.663467	-70.361479	https://inaturalist-open-data.s3.amazonaws.com/photos/159934307/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['poison champagne amanita']	United States
Russula sanguinea	2013.0	9.0	7.0	40.500117	-0.258207	https://observation.org/photos/80949739.jpg	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	['bloody brittlegill']	Spain
Amanita citrina	2021.0	8.0	31.0	50.317369	10.7752	https://observation.org/photos/61399225.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['false death-cap']	Germany
Amanita citrina	2024.0	10.0	13.0	45.356451	4.526859	https://inaturalist-open-data.s3.amazonaws.com/photos/441641388/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['false death-cap']	France
Amanita velatipes	2022.0	8.0	27.0	45.418036	-75.836852	https://inaturalist-open-data.s3.amazonaws.com/photos/225992198/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['great funnel-veil amanita']	Canada
Amanita velatipes	2022.0	8.0	27.0	45.418036	-75.836852	https://inaturalist-open-data.s3.amazonaws.com/photos/225992141/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['great funnel-veil amanita']	Canada
Amanita flavoconia	2022.0	8.0	27.0	44.963867	-79.771061	https://inaturalist-open-data.s3.amazonaws.com/photos/229670443/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['yellow patches'#'yellow dust amanita'#'yellow spotted amanita']"	Canada
Amanita jacksonii	2017.0	8.0	17.0	36.687915	-81.539653	https://inaturalist-open-data.s3.amazonaws.com/photos/10085885/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""jackson's slender caesar""#'american slender caesar'#""american caesar's mushroom""#""jackson's amanita""]"	United States
Amanita pantherinoides	2024.0	4.0	9.0	48.364728	-123.539092	https://inaturalist-open-data.s3.amazonaws.com/photos/364879867/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['western american false panther'#'western panther']"	Canada
Amanita muscaria	2024.0	11.0	17.0	45.539376	-122.893819	https://inaturalist-open-data.s3.amazonaws.com/photos/451194457/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['euro-asian fly agaric'#'fly agaric'#'fly amanita']"	United States
Amanita citrina	2022.0	11.0	10.0	41.320555	-8.732293	https://inaturalist-open-data.s3.amazonaws.com/photos/242703153/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['false death-cap']	Portugal
Amanita velatipes	2021.0	9.0	16.0	40.132095	-83.136436	https://inaturalist-open-data.s3.amazonaws.com/photos/157789328/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['great funnel-veil amanita']	United States
Amanita flavorubens	2022.0	9.0	18.0	40.730506	-74.420226	https://inaturalist-open-data.s3.amazonaws.com/photos/231366232/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['yellow american blusher'#'yellow blusher']"	United States
Amanita jacksonii	2022.0	10.0	1.0	43.150856	-71.685058	https://inaturalist-open-data.s3.amazonaws.com/photos/234448702/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""jackson's slender caesar""#'american slender caesar'#""american caesar's mushroom""#""jackson's amanita""]"	United States
Amanita muscaria	2021.0	10.0	31.0	45.530155	-122.399537	https://inaturalist-open-data.s3.amazonaws.com/photos/167063880/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['euro-asian fly agaric'#'fly agaric'#'fly amanita']"	United States
Amanita flavoconia	2022.0	5.0	31.0	36.888977	-82.784788	https://inaturalist-open-data.s3.amazonaws.com/photos/208597845/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['yellow patches'#'yellow dust amanita'#'yellow spotted amanita']"	United States
Amanita jacksonii	2024.0	7.0	31.0	38.760419	-76.145934	https://inaturalist-open-data.s3.amazonaws.com/photos/420388294/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""jackson's slender caesar""#'american slender caesar'#""american caesar's mushroom""#""jackson's amanita""]"	United States
Amanita crenulata	2020.0	9.0	27.0	42.007341	-73.943151	https://inaturalist-open-data.s3.amazonaws.com/photos/97523278/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['poison champagne amanita']	United States
Amanita citrina	2015.0	11.0	11.0	40.622641	-3.908273	https://observation.org/photos/80983159.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['false death-cap']	Spain
Amanita xanthocephala	2021.0	6.0	26.0	-34.394967	116.530169	https://inaturalist-open-data.s3.amazonaws.com/photos/139866649/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['vermilion amanita']	Australia
Amanita xanthocephala	2023.0	5.0	11.0	-37.922116	145.370898	https://inaturalist-open-data.s3.amazonaws.com/photos/278365848/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['vermilion amanita']	Australia
Amanita pantherinoides	2024.0	4.0	26.0	47.072285	-122.895262	https://inaturalist-open-data.s3.amazonaws.com/photos/371950907/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['western american false panther'#'western panther']"	United States
Amanita jacksonii	2023.0	9.0	27.0	33.747167	-84.455422	https://inaturalist-open-data.s3.amazonaws.com/photos/324004687/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""jackson's slender caesar""#'american slender caesar'#""american caesar's mushroom""#""jackson's amanita""]"	United States
Amanita persicina	2022.0	10.0	26.0	38.395394	-75.412974	https://inaturalist-open-data.s3.amazonaws.com/photos/254063983/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['peach-col'#'ed fly agaric']"	United States
Amanita caesarea	2024.0	11.0	24.0	39.485184	-8.208815	https://inaturalist-open-data.s3.amazonaws.com/photos/452741689/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""caesar's mushroom""#'caesar']"	Portugal
Amanita crenulata	2021.0	10.0	14.0	40.88792	-73.874283	https://inaturalist-open-data.s3.amazonaws.com/photos/163468096/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['poison champagne amanita']	United States
Amanita muscaria	2023.0	11.0	6.0	51.35	5.7	https://observation.org/photos/80510756.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['euro-asian fly agaric'#'fly agaric'#'fly amanita']"	Netherlands
Amanita citrina	2022.0	10.0	7.0	55.443096	10.167651	https://inaturalist-open-data.s3.amazonaws.com/photos/235539646/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['false death-cap']	Denmark
Amanita crenulata	2021.0	9.0	18.0	40.058981	-75.245432	https://inaturalist-open-data.s3.amazonaws.com/photos/158132011/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['poison champagne amanita']	United States
Amanita frostiana	2018.0	9.0	18.0	43.650292	-87.72985	https://inaturalist-open-data.s3.amazonaws.com/photos/25173750/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""frost's amanita""]"	United States
Leratiomyces ceres	2023.0	6.0	18.0	-36.080742	146.909255	https://inaturalist-open-data.s3.amazonaws.com/photos/291150934/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Leratiomyces	"['redlead roundhead'#'chip cherries'#'red roundhead']"	Australia
Amanita regalis	2020.0	7.0	10.0	50.803889	15.232372	https://inaturalist-open-data.s3.amazonaws.com/photos/84407069/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['king of sweden amanita'#'royal fly agaric']"	Czechia
Amanita caesarea	2023.0	10.0	14.0	43.98534	3.626018	https://inaturalist-open-data.s3.amazonaws.com/photos/327952146/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""caesar's mushroom""#'caesar']"	France
Amanita caesarea	2023.0	10.0	14.0	43.98534	3.626018	https://inaturalist-open-data.s3.amazonaws.com/photos/327952110/original.jpg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""caesar's mushroom""#'caesar']"	France
Amanita pantherinoides	2023.0	4.0	30.0	45.64816	-122.761882	https://inaturalist-open-data.s3.amazonaws.com/photos/273508238/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"['western american false panther'#'western panther']"	United States
Amanita parcivolvata	2022.0	8.0	10.0	38.392827	-77.457055	https://inaturalist-open-data.s3.amazonaws.com/photos/221499180/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	"[""false caesar's mushroom""#'ringless false fly agaric']"	United States
Amanita xanthocephala	2021.0	5.0	22.0	-35.003654	117.327298	https://inaturalist-open-data.s3.amazonaws.com/photos/130942044/original.jpeg	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	['vermilion amanita']	Australia
